3598.7356,541.1118,615.20264
3599.3098,538.7829,615.5443
3599.9016,536.45795,615.8908
3600.538,534.27295,615.9454
3601.2122,531.9706,615.96094
3601.8687,529.6705,615.985
3602.36,527.31903,615.53973
3602.118,524.9345,615.25854
3601.353,522.67755,615.29254
3600.3823,520.4847,615.2965
3599.1604,518.4119,615.30383
3597.9922,516.4485,615.3118
3596.7654,514.38684,615.293
3595.638,512.2799,615.0107
3595.681,509.94794,614.9751
3597.0618,508.00467,614.42865
3599.1604,506.85376,614.05084
3601.0728,505.41415,614.05084
3602.858,503.83463,614.05084
3604.5479,502.12195,614.05084
3606.4792,500.8144,614.05084
3608.2302,499.02133,614.05084
3609.7444,497.3102,614.04944
3611.359,495.52585,614.04944
3612.9795,493.75705,614.0533
3614.6975,492.0843,614.0579
3617.241,490.6345,614.06036
3619.7444,490.50333,613.43536
3621.9534,491.0651,613.43536
3624.103,492.11047,613.43536
3625.687,493.84262,613.43536
3626.2024,496.04007,613.43536
3625.1414,498.13303,613.43536
3623.214,499.33945,613.43536
3620.7764,499.93118,613.43536
3618.5232,500.3098,613.43536
3616.2083,500.91202,614.0148
3614.1025,502.04105,614.0568
3612.0713,503.3171,614.0568
3610.1545,504.5734,614.0553
3608.2163,505.98642,614.0538
3606.6538,507.78012,614.0538
3605.718,509.98856,614.05237
3604.6836,512.0267,614.05237
3604.1416,514.30615,614.05237
3604.3562,516.7086,614.05237
3605.1746,518.9576,614.05237
3606.0818,521.17035,614.05237
3606.9011,523.4399,614.05237
3607.5168,525.7498,614.05237
3607.8726,528.12805,614.05255
3608.0007,530.5163,614.05255
3607.8938,532.9032,614.05255
3607.5017,535.1683,614.05255
3606.9026,537.48267,614.05255
3606.0723,539.6093,614.05255
3604.976,541.7417,614.05255
3603.4763,544.2557,614.05255
3602.2617,546.3242,614.05255
3601.3623,548.54645,614.0473
3601.4644,550.80054,613.96173
3602.6934,552.847,614.0495
3604.4888,554.4239,614.0495
3606.312,555.98267,614.04974
3607.9907,557.5432,614.04987
3609.7942,559.2834,614.04987
3611.4075,561.0562,614.04987
3612.63,562.9835,614.0522
3613.7705,565.1023,614.0554
3615.0151,567.1372,614.0588
3616.6648,568.69775,614.0603
3618.9666,568.8705,614.0603
3620.645,567.2291,613.43585
3620.984,564.99243,613.43585
3620.1562,562.7771,613.43585
3619.0496,560.77014,613.43585
3618.312,558.51245,613.43585
3617.894,556.2589,613.43585
3617.4717,553.9047,613.43585
3617.2249,551.5115,613.43585
3616.9922,549.1238,613.43585
3616.6912,546.86615,613.43585
3616.3652,544.4894,613.43585
3616.054,542.2187,613.43585
3615.726,539.84937,613.43585
3615.4055,537.58716,613.43585
3615.061,535.21295,613.43585
3614.654,532.4078,613.43585
3614.3086,530.02655,613.43585
3613.964,527.65234,613.43585
3613.6362,525.39124,613.43585
3613.2917,523.017,613.6088
3612.948,520.6481,614.0241
3612.6208,518.39404,614.0596
3612.3286,516.01337,614.0596
3612.2024,513.6037,614.05804
3612.3171,511.32532,614.05804
3612.973,509.01953,614.05804
3613.8137,506.91754,614.0581
3615.3982,505.1179,613.79596
3617.4434,503.8771,613.43585
3619.7725,503.38165,613.43585
3622.055,503.3756,613.43585
3624.4148,503.79004,613.43585
3625.9756,505.4848,613.43585
3626.411,507.7248,613.43585
3626.668,510.10983,613.4344
3626.8723,512.49963,613.42975
3626.9727,514.8894,613.4268
3627.0735,517.2863,613.42224
3627.174,519.6833,612.76166
3627.2637,521.9663,612.7465
3627.3555,524.3707,612.7465
3627.4421,526.6467,612.7465
3627.5337,529.0512,612.7465
3627.625,531.4485,612.7465
3627.712,533.7316,612.7465
3627.8293,536.8139,612.7465
3627.9207,539.2112,612.7465
3628.0076,541.4943,613.2221
3628.101,543.8869,613.4226
3628.2874,546.2922,613.42535
3628.864,548.61365,613.427
3630.4119,550.3848,613.42725
3632.4812,551.3564,613.4243
3634.7197,551.7439,613.2252
3637.1863,551.29956,612.7466
3639.2556,550.3476,612.7466
3640.7695,548.5468,612.7466
3641.0032,546.2725,612.7466
3641.1191,543.8763,612.7466
3641.2346,541.4872,612.7387
3641.3506,539.09094,612.71545
3641.461,536.80884,611.8887
3641.577,534.4126,611.8887
3641.6865,532.01605,611.8887
3641.7927,529.6265,611.8887
3641.8992,527.22986,611.8887
3642.0059,524.82605,611.8887
3642.112,522.43646,611.8887
3642.219,520.03265,611.93396
3642.3342,517.6364,612.73346
3642.4534,515.3619,612.7393
3642.59,512.9524,612.74506
3643.3118,510.69287,612.74506
3645.1936,509.30463,612.74506
3647.891,508.90784,612.74506
3650.2554,509.28638,612.74207
3652.082,510.74622,612.737
3652.8108,513.0252,611.8889
3653.1301,515.39557,611.8889
3653.405,517.66376,611.8889
3653.6943,520.0525,611.8889
3653.9683,522.3136,611.8889
3654.2583,524.7094,611.8889
3654.5322,526.9706,611.8889
3654.8208,529.3522,611.8889
3655.0945,531.61334,611.8889
3655.383,533.995,611.8889
3655.6724,536.38367,611.8889
3655.947,538.6519,611.8889
3656.2366,541.04065,611.8889
3656.5242,543.41516,611.8889
3656.8135,545.68134,611.8889
3657.673,547.8993,611.8889
3659.4565,549.19684,611.8889
3661.8032,548.85333,611.8889
3663.2356,547.0526,611.8889
3662.9885,544.80054,611.8889
3662.5405,542.43646,611.8889
3662.109,540.2001,611.8889
3661.7068,537.82825,611.8889
3661.3843,535.4512,611.8889
3661.1543,533.1852,611.8889
3660.9026,530.3977,611.8889
3660.6785,527.7726,611.8889
3660.4749,525.38934,611.8889
3660.3142,522.98865,611.8889
3660.174,520.71533,611.8889
3660.026,518.3137,611.8889
3659.879,515.9191,611.8889
3659.902,513.64246,611.8889
3660.2922,511.28375,611.8889
3662.0771,509.76392,611.8889
3664.2378,509.89258,611.8889
3664.7576,512.17395,611.8889
3664.759,514.5658,611.8889
3664.4233,516.9407,611.8889
3664.0771,519.1919,611.8889
3663.8088,521.4664,611.8889
3664.6016,523.66846,611.8889
3666.553,524.9366,611.8889
3668.6042,526.12256,611.88916
3668.703,528.3226,611.8895
3667.6672,530.4746,611.8895
3666.2937,532.4371,611.8895
3664.6555,534.18933,611.8895
3663.249,536.1111,611.8895
3662.8381,538.35223,611.8895
3662.6501,540.7403,611.8895
3662.975,543.0013,611.8895
3663.4246,545.35016,611.8895
3664.234,548.05475,611.8895
3666.6543,548.6354,611.8895
3668.7695,547.8392,611.5612
3669.7966,545.64514,610.61554
3669.3489,543.43896,610.59045
3668.5798,541.2876,610.7757
3668.241,538.9962,610.78436
3670.0789,537.5196,609.49835
3672.266,537.90845,608.0962
3673.7114,539.7789,607.2926
3674.4905,542.0407,607.156
3674.966,544.38983,607.199
3676.7598,545.5145,606.2284
3679.0278,544.8794,604.7186
3679.9214,542.84155,603.8492
3679.7607,540.4505,603.54236
3679.4216,538.19855,603.4567
3679.8816,535.8951,602.9964
3681.222,534.0536,602.01166
3682.5867,532.064,602.01166
3683.7563,529.97955,602.01166
3684.1057,527.76105,602.01166
3683.1516,525.5734,602.01166
3681.8452,523.5707,602.01166
3681.6008,521.23914,602.01166
3682.6182,519.20844,602.01166
3684.0095,517.26575,602.0615
3686.6553,516.8623,602.2562
3688.9216,517.9098,602.2562
3689.832,520.24286,602.0119
3690.1138,522.4985,602.0119
3690.0813,524.9039,602.0119
3690.0098,527.18756,602.0119
3689.9597,529.58606,602.0119
3689.9695,531.8697,602.0119
3690.5305,534.1977,602.0119
3691.3943,536.30585,602.0119
3693.6018,537.3012,602.0119
3695.8242,536.9055,602.0119
3697.3323,535.15137,602.0119
3697.4153,532.88104,602.0119
3697.371,530.4824,602.0119
3697.3289,528.19086,602.0119
3697.2847,525.79224,602.0119
3697.2878,523.51483,602.0119
3697.6255,521.14764,602.0119
3699.0835,519.46906,602.2566
3701.4375,519.1271,602.2566
3703.5527,520.10406,602.0395
3704.8066,522.0182,602.0118
3705.4368,524.305,602.0118
3705.421,526.70874,602.0118
3705.298,529.1047,602.0118
3705.2307,531.5023,602.0118
3705.42,534.2586,602.0118
3706.0308,536.5687,602.0118
3707.3596,538.40894,602.24414
3709.548,538.9183,602.2563
3711.2676,537.5001,602.01184
3712.1738,535.2914,602.01184
3712.7207,532.94867,602.01184
3713.2178,530.60895,602.01184
3713.6912,528.38104,602.01184
3714.1963,526.02844,602.01184
3714.92,523.7426,602.01184
3715.8337,521.66327,602.01184
3717.7483,520.2301,602.01184
3720.0063,519.41376,602.01184
3722.326,518.8598,602.01184
3724.671,518.8186,602.01184
3726.0205,520.74866,602.01184
3726.8772,522.8666,602.01184
3727.674,525.1217,602.01184
3728.4482,527.39233,602.01184
3729.1858,529.5549,602.01184
3729.9624,531.8322,602.01184
3730.6978,533.988,602.01184
3731.4744,536.2654,602.01184
3732.2593,538.5323,602.01184
3733.13,540.7673,602.01184
3735.0251,542.5097,602.01184
3733.8484,540.62866,602.01184
3732.0017,539.0863,602.01184
3730.7004,537.09375,602.01184
3729.9778,534.81915,602.01184
3729.7832,532.44916,602.01184
3730.2656,530.22424,602.01184
3730.469,527.8128,602.01184
3730.7917,525.4212,602.01184
3731.2715,523.0881,602.01184
3731.9644,520.7845,602.01184
3733.32,518.84827,602.01184
3735.449,517.76337,602.01184
3737.641,517.98535,602.01184
3739.5386,519.4497,602.01184
3741.2793,520.95,602.01184
3742.3977,522.88306,602.01184
3743.0435,525.3178,602.01184
3743.3328,527.35284,602.01184
3743.3328,527.35284,602.01184
3743.3328,527.35284,602.01184
3743.3328,527.35284,602.01184
3743.3328,527.35284,602.01184
3743.3328,527.35284,602.01184
3743.3328,527.35284,602.01184
3743.3328,527.35284,602.01184
3743.3328,527.35284,602.01184
3743.3328,527.35284,602.01184
3743.3328,527.35284,602.01184
3743.3328,527.35284,602.01184
3743.3328,527.35284,602.01184
3743.3328,527.35284,602.01184
3743.3328,527.35284,602.01184
3743.3328,527.35284,602.01184
3518.9558,507.82565,616.73016
3518.9558,507.82565,616.73016
3518.9558,507.82565,616.73016
3518.9558,507.82565,616.73016
3518.957,507.75098,616.73016
3518.957,507.75098,616.73016
3518.957,507.75098,616.73016
3518.9429,508.2548,616.73016
3518.9429,508.2548,616.73016
3518.9028,509.68973,616.73016
3518.8606,511.20566,616.73016
3518.8206,512.6451,616.73016
3518.7786,514.1475,616.73016
3518.736,515.6679,616.73016
3518.694,517.1748,616.73016
3518.6538,518.6188,616.73016
3518.6252,519.91,616.73016
3518.6252,519.91,616.73016
3518.6252,519.91,616.73016
3518.6252,519.91,616.73016
3518.6252,519.91,616.73016
3518.6252,519.91,616.73016
3518.6252,519.91,616.73016
3518.6223,520.3669,616.73016
3518.6326,522.6516,616.73016
3518.6528,524.9506,616.73016
3518.7102,527.34174,616.73016
3518.7725,529.6329,616.73016
3518.7908,530.3109,616.73016
3518.8066,530.99615,616.73016
3518.8557,533.40894,616.73016
3518.8906,535.6792,616.73016
3518.9294,538.21356,616.73016
3518.9314,538.3421,616.73016
3518.952,540.1484,616.73016
3518.9792,542.54016,616.73016
3518.9885,543.3469,616.73016
3519.0068,544.9533,616.73016
3519.033,547.238,616.73016
3519.0588,549.52264,616.73016
3519.0847,550.53955,616.73016
3519.0847,550.53955,616.73016
3519.0847,550.53955,616.73016
3519.0847,550.53955,616.73016
3519.0847,550.53955,616.73016
3519.0847,550.53955,616.73016
3519.0847,550.53955,616.73016
3519.0847,550.53955,616.73016
3519.0847,550.53955,616.73016
3519.0847,550.53955,616.73016
3519.0847,550.53955,616.73016
3519.0847,550.53955,616.73016
